Date,aapl.csv,acn.csv,amzn.csv,cost.csv,dis.csv,f.csv,fb.csv,gild.csv,googl.csv,jpm.csv,ko.csv,luv.csv,ma.csv,msft.csv,pfe.csv,tsla.csv,unh.csv,xom.csv
01/02/18,172.2600,153.8400,1189.0100,188.3200,111.8000,12.6600,181.4200,74.1000,1073.2100,107.9500,45.5400,66.2900,151.9100,85.9500,36.4400,320.5300,221.1600,85.0300
01/03/18,172.2300,154.5500,1204.2000,190.5800,112.2800,12.7600,184.6700,74.6600,1091.5200,108.0600,45.4400,64.9100,153.8200,86.3500,36.7100,317.2500,223.4800,86.7000
01/04/18,173.0300,156.3800,1209.5900,189.1000,112.2300,12.9800,184.3300,73.9000,1095.7600,109.0400,46.0800,64.7000,155.8100,87.1100,36.7900,314.6200,224.4500,86.8200
01/05/18,175.0000,157.6700,1229.1400,187.7500,111.6200,13.2000,186.8500,74.5200,1110.2900,108.3400,46.0700,64.3200,159.0400,88.1900,36.8600,316.5800,228.7300,86.7500
01/08/18,174.3500,158.9300,1246.8700,188.4800,110.0200,13.1500,188.2800,74.4000,1114.2100,108.5000,46.0000,64.0000,159.2700,88.2800,36.4500,336.4100,224.7600,87.1400
01/09/18,174.3300,159.4600,1252.7000,186.2900,109.9400,13.0800,187.8700,78.1000,1112.7900,109.0500,46.2300,62.3800,159.5000,88.2200,36.4100,333.6900,225.8800,86.7700
01/10/18,174.2900,158.9000,1254.3300,185.4200,109.4700,13.0300,187.8400,78.7100,1110.1400,110.2500,46.0700,62.9600,159.8600,87.8200,36.4700,334.8000,224.2000,86.0800
01/11/18,175.2800,159.1100,1276.6800,189.3800,110.9900,13.1600,187.7700,79.0600,1112.0500,110.8400,46.0400,64.8400,160.9200,88.0800,36.5600,337.9500,225.3900,86.9300
01/12/18,177.0900,160.1100,1305.2000,191.8400,112.4700,13.2300,179.3700,79.0200,1130.6500,112.6700,46.1500,65.3600,162.3300,89.6000,36.5400,336.2200,228.6400,87.5200
01/16/18,176.1900,157.9600,1304.8600,191.5300,110.6900,13.1000,178.3900,80.2500,1130.7000,112.2700,46.5300,65.4700,162.2900,88.3500,36.6000,340.0600,232.9000,86.9700
01/17/18,179.1000,160.2100,1295.0000,192.2900,111.9700,12.1800,177.6000,81.7400,1139.1000,112.9900,46.8200,66.0700,164.3200,90.1400,37.1800,347.1600,238.4300,88.0000
01/18/18,179.2600,160.9400,1293.3200,191.5100,110.4200,12.0700,179.8000,81.1700,1135.9700,113.2600,46.8800,65.0600,165.4800,90.1000,36.9900,344.5700,243.1600,87.4300
01/19/18,178.4600,161.7500,1294.5800,192.2900,110.5900,12.0000,181.2900,80.9800,1143.5000,113.0100,47.1600,65.0500,166.8300,90.0000,36.9400,350.0200,243.3500,87.1500
01/22/18,177.0000,161.4300,1327.3100,194.3800,111.1000,12.0200,185.3700,81.4100,1164.1600,114.3300,47.3800,64.8900,168.2800,91.6100,36.9300,351.5600,243.5600,88.2500
01/23/18,177.0400,160.8800,1362.5400,193.4200,110.4100,11.9600,189.3500,80.9500,1176.1700,114.2100,47.4500,65.2600,167.1900,91.9000,36.8200,352.7900,245.2100,88.3000
01/24/18,174.2200,160.6000,1357.5100,194.2400,110.5000,12.0500,186.5500,81.3000,1171.2900,115.6700,47.8300,62.2100,167.0100,91.8200,36.9300,345.8900,244.8500,88.5300
01/25/18,171.1100,160.7900,1377.9500,197.9500,110.5500,11.5700,187.4800,81.1900,1182.1400,115.7000,47.8400,60.1900,168.5900,92.3300,37.2300,337.6400,245.1800,88.3700
01/26/18,171.5100,162.5500,1402.0500,198.9100,112.1900,11.6500,190.0000,85.4600,1187.5600,116.3200,48.5300,60.8200,170.3400,94.0600,39.0100,342.8500,248.4700,89.0000
01/29/18,167.9600,161.1900,1417.6800,198.3200,111.5400,11.1200,185.9800,88.8000,1186.4800,116.2000,47.7000,60.3600,168.5500,93.9200,39.0200,349.5300,247.4100,88.0100
01/30/18,166.9700,159.7000,1437.8200,197.9100,110.1100,11.0600,187.1200,87.2900,1177.3700,115.1100,47.4100,59.8300,167.1900,92.7400,37.8000,345.8200,236.6500,86.7800
01/31/18,167.4300,160.7000,1450.8900,194.8700,108.6700,10.9700,186.8900,83.8000,1182.2200,115.6700,47.5900,60.8000,169.0000,95.0100,37.0400,354.3100,236.7800,87.3000
02/01/18,167.7800,160.4600,1390.0000,193.4700,110.4900,10.9200,193.0900,83.4900,1181.5900,116.8700,47.4500,60.3100,172.9300,94.2600,36.8300,349.2500,235.2200,89.0700
02/02/18,160.5000,156.9000,1429.9500,190.9900,108.7000,10.7100,190.2800,81.7300,1119.2000,114.2800,46.7300,58.7100,170.5500,91.7800,36.6100,343.7500,231.8800,84.5300
02/05/18,156.4900,151.8300,1390.0000,182.7700,104.7000,10.2400,181.2600,78.3700,1062.3900,108.8000,44.8900,56.9900,164.5900,88.0000,34.6700,333.1300,220.0200,79.7200
02/06/18,163.0300,154.6900,1442.8400,185.0100,106.1700,10.7600,185.3100,80.3800,1084.4300,112.1100,44.6700,58.1400,169.2800,91.3300,35.2800,333.9700,225.1800,78.3500
02/07/18,159.5400,155.1500,1416.7800,183.1900,104.7600,10.7600,180.1800,82.7600,1055.4100,112.8700,44.5600,57.8900,168.7300,89.6100,34.9800,345.0000,225.8200,76.9400
02/08/18,155.1500,150.5100,1350.5000,178.6100,101.3500,10.4300,171.5800,78.2200,1007.7100,107.8800,43.1000,55.6300,160.6200,85.0100,33.6300,315.2300,216.4600,76.0700
02/09/18,156.4100,153.8400,1339.6000,180.7200,103.0900,10.5300,176.1100,79.3200,1046.2700,110.0400,43.1300,55.5000,165.2000,88.1800,34.1600,310.4200,220.9600,75.7800
02/12/18,162.7100,154.9500,1386.2300,181.0600,103.3900,10.7000,176.4100,80.1400,1054.5600,111.7400,43.9700,56.8100,168.1900,89.1300,34.6600,315.7300,225.6900,76.4200
02/13/18,164.3400,156.8400,1414.5100,184.1500,104.1200,10.5900,173.1500,80.7900,1054.1400,112.4300,44.1900,57.1600,170.1200,89.8300,34.9400,323.6600,226.6400,76.3000
02/14/18,167.3700,159.7900,1451.0500,187.3500,104.6000,10.7400,179.5200,81.8200,1072.7000,115.0300,44.1000,57.7300,172.5200,90.8100,35.1900,322.3100,228.7800,76.4600
02/15/18,172.9900,161.0600,1461.7600,191.4800,105.1800,10.7600,179.9600,81.5500,1091.3600,115.5100,44.7800,58.1800,174.6900,92.6600,35.7100,334.0700,226.0200,76.2100
02/16/18,172.4300,162.6600,1448.6900,191.5600,106.5300,10.6100,177.3600,80.7000,1095.5000,114.6800,44.9800,58.2700,175.6500,92.0000,36.2600,335.4900,229.3700,76.5400
02/20/18,171.8500,161.4400,1468.3500,188.1200,105.9800,10.6300,176.0100,80.9400,1103.5900,114.7100,43.9900,57.7300,175.3500,92.7200,36.0100,334.7700,226.6600,75.7500
02/21/18,171.0700,160.4600,1482.9200,185.7500,105.0500,10.6000,177.9100,80.6900,1113.7500,115.1900,43.3400,58.0300,172.3200,91.4900,35.7600,333.3000,225.1300,74.8900
02/22/18,172.5000,160.3200,1485.3400,186.5900,105.2400,10.6300,178.9900,79.4000,1109.9000,114.9800,43.5200,57.3200,172.9500,91.7300,35.7400,346.1700,227.0900,75.8600
02/23/18,175.5000,162.9500,1500.0000,189.8100,107.2500,10.7000,183.2900,80.9100,1128.0900,117.3100,44.0400,57.9900,175.7600,94.0600,36.2600,352.0500,230.1600,77.5300
02/26/18,178.9700,164.7400,1521.9500,192.8100,109.8100,10.8900,184.9300,81.7900,1143.7000,118.7700,44.0300,59.5000,177.8700,95.4200,37.0900,357.4200,234.0600,78.8400
02/27/18,178.3900,162.5500,1511.9800,190.1000,104.8700,10.6100,181.4600,80.3600,1117.5100,117.3600,43.6200,58.4800,175.9300,94.2000,36.8000,350.9900,232.5200,77.5000
02/28/18,178.1200,161.0100,1512.4500,190.9000,103.1600,10.6100,178.3200,78.7300,1103.9200,115.5000,43.2200,57.8400,175.7600,93.7700,36.3100,343.0600,226.1600,75.7400
03/01/18,175.0000,156.1500,1493.4500,189.0300,102.5700,10.2900,175.9400,77.5300,1071.4100,113.4300,43.4300,58.0100,173.4900,92.8500,35.6300,330.9300,224.4500,75.2000
03/02/18,176.2100,157.5000,1500.2500,189.3300,102.9900,10.4000,176.6200,78.6900,1084.1400,113.3200,43.7200,57.8100,175.0200,93.0500,35.9500,335.1200,225.1900,75.5500
03/05/18,176.8200,158.8500,1523.6100,191.4800,103.4100,10.5800,180.4000,77.9200,1094.7600,115.0600,43.8900,58.3800,178.5300,93.6400,36.1200,333.3500,228.3800,76.2700
03/06/18,176.6700,158.0300,1537.6400,191.4600,104.9400,10.6300,179.7800,79.3200,1100.9000,115.1600,43.9300,58.2500,177.5300,93.3200,35.8800,328.2000,226.1800,76.1800
03/07/18,175.0300,158.5500,1545.0000,187.3600,103.5900,10.6300,183.7100,79.9900,1115.0400,114.7300,43.8200,57.5700,179.2100,93.8600,35.9300,332.3000,227.2700,74.2600
03/08/18,176.9400,158.5000,1551.8600,185.6900,104.0300,10.6100,182.3400,80.0700,1129.3800,114.7400,44.4500,58.3700,179.2500,94.4300,36.5000,329.1000,224.7300,74.1200
03/09/18,179.9800,161.5100,1578.8900,188.5800,104.7300,10.7300,185.2300,80.7200,1160.8400,118.0400,44.8200,59.7000,183.2400,96.5400,36.7700,327.1700,225.4300,74.5600
03/12/18,181.7200,161.6900,1598.3900,189.3700,105.1700,10.8100,184.7600,81.0600,1165.9300,117.6600,44.5300,59.7600,182.5400,96.7700,36.6100,345.5100,222.7700,75.2400
03/13/18,179.9700,162.4900,1588.1800,187.4600,103.7300,10.7800,181.8800,81.7200,1139.9100,116.2500,44.5700,60.3300,181.0100,94.4100,36.7500,341.8400,226.9400,74.5300
03/14/18,178.4400,161.0000,1591.0000,184.6300,103.9000,11.0200,184.1900,81.1000,1148.8900,114.9500,43.7800,59.6200,180.1200,93.8500,36.3500,326.6300,225.3800,73.6000
03/15/18,178.6500,162.8600,1582.3200,185.5100,103.2400,11.0700,183.8600,79.5100,1150.6100,115.2400,43.6700,59.9400,180.9500,94.1800,36.5800,325.6000,229.4800,74.4200
03/16/18,178.0200,160.8900,1571.6800,185.8700,102.8700,11.1500,185.0900,79.7400,1134.4200,115.4400,43.4600,60.9000,182.5500,94.6000,36.7800,321.3500,227.8600,75.1200
03/19/18,175.3000,160.6200,1544.9300,184.1500,101.4800,11.0100,172.5600,77.1800,1100.0700,114.5300,43.2600,60.6000,180.5800,92.8900,36.3300,313.5600,225.0500,74.1500
03/20/18,175.2400,162.8800,1586.5100,187.3500,101.3500,10.9900,168.1500,76.9200,1095.8000,114.6400,43.1600,60.6900,182.5100,93.1300,36.3300,310.5500,226.7800,73.9900
03/21/18,171.2700,162.0300,1581.8600,186.0700,101.8200,11.1000,169.3900,76.4900,1094.0000,114.7400,43.0000,57.7800,180.7500,92.4800,36.2700,316.5300,222.8200,75.0400
03/22/18,168.8500,150.2300,1544.9200,182.6400,100.6000,10.7500,164.8900,75.5700,1053.1500,109.9500,42.7600,57.0000,175.5200,89.7900,35.6000,309.1000,215.2100,73.5000
03/23/18,164.9400,147.3500,1495.5600,180.8400,98.5400,10.5600,159.3900,72.8400,1026.5500,107.0100,42.3300,56.7200,171.8300,87.1800,34.4900,301.5400,212.5500,72.8900
03/26/18,172.7700,152.8500,1555.8600,187.2200,100.6500,10.8300,160.0600,75.5400,1054.0900,110.3100,42.6900,57.5900,177.1700,93.7800,35.0400,304.1800,219.0700,74.0000
03/27/18,168.3400,148.8600,1497.0500,183.1500,99.3600,10.8300,152.2200,74.1100,1006.9400,108.1700,42.8900,56.6900,172.5200,89.4700,35.0100,279.1800,217.9600,73.7000
03/28/18,166.4800,147.4100,1431.4200,183.6100,98.5400,10.8600,153.0300,74.7800,1005.1800,108.0000,43.3200,56.2500,170.3500,89.3900,35.3000,257.7800,218.5000,72.8100
03/29/18,167.7800,153.5000,1447.3400,188.4300,100.4400,11.0800,159.7900,75.3900,1037.1400,109.9700,43.4300,57.2800,175.1600,91.2700,35.4900,266.1300,214.0000,74.6100
04/02/18,166.6800,147.9800,1371.9900,182.7500,98.6600,10.8600,155.3900,73.1400,1012.6300,107.8500,42.6700,54.3400,171.6000,88.5200,35.0500,252.4800,217.2000,73.2200
04/03/18,168.3900,148.7900,1392.0500,182.6100,99.4200,11.1500,156.1100,73.7500,1018.6800,109.3300,43.3800,55.9700,172.4700,89.7100,35.6800,267.5300,224.5800,75.0200
04/04/18,171.6100,149.9700,1410.5700,185.5200,100.9500,11.3300,155.1000,75.4000,1029.7100,110.9900,44.2400,56.3600,173.6900,92.3300,36.1300,286.9400,228.7900,74.8700
04/05/18,172.8000,151.5700,1451.7500,186.2500,102.1100,11.3500,159.3400,74.8200,1032.6400,111.8800,44.4000,56.8600,175.8000,92.3800,35.7300,305.7200,229.0700,76.0200
04/06/18,168.3800,147.3800,1405.2300,183.9600,100.3500,11.1800,157.2000,73.4100,1009.9500,109.0900,43.9200,55.2900,169.7000,90.2300,35.1700,299.3000,223.9600,74.8700
04/09/18,170.0500,148.2500,1406.0800,184.4100,99.7000,11.2500,157.9300,73.8000,1020.0900,110.4000,43.8300,54.8500,170.3400,90.7700,35.4600,289.6600,222.7300,74.8700
04/10/18,173.2500,152.0500,1436.2200,183.5500,101.3700,11.4500,165.0400,75.0200,1036.5000,112.5100,43.9900,54.1300,174.7200,92.8800,35.9500,304.7000,226.7900,77.0700
04/11/18,172.4400,148.4000,1427.0500,184.6500,100.8000,11.4300,166.3200,74.3300,1025.0600,110.6200,43.9900,53.5000,172.3600,91.8600,35.7900,300.9300,221.9000,77.4300
04/12/18,174.1400,150.0900,1448.5000,188.8200,100.3900,11.3100,163.8700,75.2900,1037.2900,113.3700,44.0300,54.9400,174.8000,93.5800,36.3200,294.0800,224.2400,77.2200
04/13/18,174.7300,150.1300,1430.7900,188.9100,100.3500,11.2800,164.5200,75.2200,1036.0400,110.3000,44.5100,55.0700,174.2700,93.0800,36.3200,300.3400,224.2800,77.8400
04/16/18,175.8200,151.4200,1441.5000,194.5800,100.2400,11.3800,164.8300,74.6900,1046.1000,110.2100,44.6800,54.8900,173.8700,94.1700,36.5300,291.2100,230.3200,78.5400
04/17/18,178.2400,154.2400,1503.8300,196.0000,102.1700,11.3800,168.6600,75.4700,1079.3600,110.2100,44.8800,54.2700,178.3400,96.0700,36.3300,287.6900,238.5500,78.3300
04/18/18,177.8400,155.5200,1527.8400,196.5100,101.2100,11.3300,166.3600,75.6800,1075.3900,109.3200,44.5100,55.8200,179.4600,96.4400,36.4900,293.3500,236.4000,79.2200
04/19/18,172.8000,154.5900,1556.9100,195.0700,100.8900,10.9600,168.1000,74.4400,1089.4500,111.7200,44.3100,54.8000,179.0100,96.1100,36.5300,300.0800,235.7600,79.4200
04/20/18,165.7200,152.4100,1527.4900,193.5600,100.2400,10.8200,166.2800,73.7000,1077.3200,111.4700,43.7400,54.7700,177.0800,95.0000,36.6300,290.2400,235.0600,79.0000
04/23/18,165.2400,153.0400,1517.8600,193.3500,100.1500,11.0400,165.8400,74.0100,1073.8100,110.9300,43.9800,54.9800,175.4300,95.3500,36.8000,283.3700,234.3400,79.5700
04/24/18,162.9400,151.0700,1460.0900,192.5100,99.4600,10.9600,159.6900,72.7200,1022.6400,110.4100,43.0700,53.8800,173.2400,93.1200,37.0600,283.4600,234.2200,78.3500
04/25/18,163.6500,150.0900,1460.1700,193.9700,101.1500,11.1100,159.6900,73.2500,1022.9900,109.9900,42.4300,53.8300,172.4700,92.3100,36.6800,280.6900,234.9000,79.5000
04/26/18,164.2200,152.2900,1517.9600,195.2600,99.8400,11.4300,174.1600,73.9000,1043.3100,110.1000,42.7500,53.3000,178.1600,94.2600,36.8500,285.4800,237.0300,80.8600
04/27/18,162.3200,152.3900,1572.6200,196.5800,99.2300,11.4900,173.5900,73.8600,1031.4500,109.4000,43.3100,53.5300,175.9400,95.8200,37.0000,294.0800,240.1800,77.7900
04/30/18,165.2600,151.2000,1566.1300,197.1600,100.3300,11.2400,172.0000,72.2300,1018.5800,108.7800,43.2100,52.8300,178.2700,93.5200,36.6100,293.9000,236.4000,77.7500
05/01/18,169.1000,151.9200,1582.2600,196.5500,100.0600,11.2600,173.8600,72.5600,1040.7500,108.7800,42.5900,52.9400,180.2500,95.0000,35.4000,299.9200,236.8500,76.9500
05/02/18,176.5700,150.7100,1569.6800,194.0000,99.6200,11.2100,176.0700,66.8800,1026.0500,107.9200,42.0600,52.2100,185.8200,93.5100,34.8900,301.1500,233.4600,76.8000
05/03/18,176.8900,151.7300,1572.0800,193.0100,98.7600,11.2000,174.0200,65.1900,1026.3000,107.2400,41.8900,52.2400,186.4800,94.0700,34.7600,284.4500,234.1500,76.5400
05/04/18,183.8300,153.4400,1580.9500,195.1900,101.1500,11.3600,176.6100,65.4200,1051.0000,108.4300,42.3600,52.7800,188.1700,95.1600,34.8400,294.0900,235.9000,76.9000
05/07/18,185.1600,152.3000,1600.1400,193.0600,102.4800,11.3400,177.9700,64.8800,1059.4600,109.3700,42.1400,52.0000,189.1000,96.2200,34.9300,302.7700,233.7800,77.7400
05/08/18,186.0500,151.9400,1592.3900,194.4800,101.7900,11.2700,178.9200,65.2200,1058.5900,110.9900,41.8100,52.3300,190.5300,95.8100,34.9800,301.9700,232.0300,78.0900
05/09/18,187.3600,154.6200,1608.0000,196.0400,99.9700,11.0600,182.6600,65.6900,1088.9500,113.4100,41.7800,51.5600,190.6300,96.9400,35.1700,306.8500,229.2100,79.9300
05/10/18,190.0400,156.5400,1609.0800,195.4500,101.6800,11.2100,185.5300,65.3700,1105.4700,114.2900,42.1800,51.9400,193.0500,97.9100,35.0400,305.0200,233.7100,81.7200
05/11/18,188.5900,157.0800,1602.9100,195.7600,102.0700,11.1900,186.9900,66.1600,1103.3800,113.8600,42.1400,52.4600,193.3500,97.7000,35.5000,301.0600,238.2800,81.2800
05/14/18,188.1500,155.5700,1601.5400,195.8800,102.4400,11.1800,186.6400,67.0500,1106.6000,113.9000,42.0400,52.2000,192.1200,98.0300,35.8600,291.9700,242.9000,81.8300
05/15/18,186.4400,154.0700,1576.1200,195.4800,102.9200,11.2200,184.3200,66.9900,1084.8700,113.0300,41.7200,51.7000,192.0000,97.3200,35.6900,284.1800,239.5000,81.7900
05/16/18,188.1800,154.0800,1587.2800,198.7100,105.0400,11.4000,183.2000,67.5500,1084.0900,113.3400,41.5500,53.0100,192.3800,97.1500,35.6800,286.4800,241.7200,82.0200
05/17/18,186.9900,154.9300,1581.7600,199.6000,104.3400,11.4600,183.7600,67.6000,1081.2600,112.9600,42.3000,52.4700,191.2000,96.1800,35.7100,284.5400,242.9600,81.8800
05/18/18,186.3100,155.3100,1574.3700,198.9600,103.9300,11.3300,182.6800,68.0200,1069.6400,111.1300,42.1800,52.1900,190.4000,96.3600,35.6400,276.8200,244.6400,81.3000
05/21/18,187.6300,156.9400,1585.4600,199.6200,104.0600,11.5100,184.4900,67.6300,1084.0100,112.1500,42.4100,52.2200,191.2000,97.6000,35.8000,284.4900,247.9000,82.2800
05/22/18,187.1600,155.3300,1581.4000,198.9700,104.0700,11.5200,183.8000,67.8300,1075.3100,113.0100,42.2500,50.8500,191.6200,97.5000,35.7200,275.0100,245.1800,81.6400
05/23/18,188.3600,155.3100,1601.8600,198.1400,102.8900,11.4400,186.9000,68.1700,1085.9600,112.4900,42.4000,50.3200,192.9900,98.6600,35.9700,279.0700,244.2600,82.1500
05/24/18,188.1500,155.5900,1603.0700,198.8900,102.1100,11.6200,185.9300,67.5300,1085.4500,111.2300,42.3200,51.2100,191.9100,98.3100,35.8900,277.8500,242.7300,80.2700
05/25/18,188.5800,155.9900,1610.1500,198.3600,102.2000,11.5100,184.9200,67.3800,1084.0800,110.6600,42.4000,52.8600,191.1700,98.3600,35.6800,278.8500,244.9500,78.7100
05/29/18,187.9000,153.5400,1612.8700,196.7400,99.6900,11.4400,185.7400,67.3300,1068.0700,105.9300,42.6800,51.4900,189.5300,98.0100,35.7000,283.7600,242.1700,78.4200
05/30/18,187.5000,156.0300,1624.8900,199.6400,99.9800,11.5500,187.6700,67.6900,1077.4700,108.3500,43.1300,51.3300,191.7600,98.9500,36.0500,291.7200,244.9400,81.5000
05/31/18,186.8700,155.7400,1629.6200,198.2400,99.4700,11.5500,191.7800,67.4000,1100.0000,107.0100,43.0000,51.0800,190.1200,98.8400,35.9300,284.7300,241.5100,81.2400
06/01/18,190.2400,158.8900,1641.5400,197.1300,99.3600,11.7100,193.9900,68.3000,1135.0000,108.4000,43.1200,50.9600,195.3700,100.7900,36.2500,291.8200,243.3500,81.8300
06/04/18,191.8300,159.4300,1665.2700,198.6200,100.2400,11.7400,193.2800,70.2100,1153.0400,108.4500,43.4900,51.6500,197.7300,101.6700,36.4500,296.7400,244.6300,80.9700
06/05/18,193.3100,159.9200,1696.3500,197.8400,99.9400,11.8300,192.9400,70.0600,1151.0200,107.8400,43.1100,50.9000,199.3600,102.1900,36.4400,291.1300,244.4300,80.6800
06/06/18,193.9800,162.7100,1695.7500,197.6600,101.9100,11.9700,191.3400,71.9700,1146.9500,110.3600,43.4600,50.7500,203.2100,102.4900,36.3800,319.5000,248.6500,82.0600
06/07/18,193.4600,160.6100,1689.3000,202.5700,102.4700,12.0300,188.1800,71.9000,1134.4200,110.8000,43.4400,50.6400,199.5400,100.8800,36.4900,316.0900,248.9800,82.8800
06/08/18,191.7000,162.1700,1683.9900,203.7600,103.9800,12.1000,189.1000,71.9100,1132.7100,111.1100,43.9500,50.4800,200.0400,101.6300,36.6700,317.6600,250.6800,83.6000
06/11/18,191.2300,162.7500,1689.1200,204.5000,104.3500,12.0300,191.5400,71.8300,1140.9000,110.8300,44.1300,50.9800,198.4900,101.0500,36.3000,332.1000,253.7800,83.1000
06/12/18,192.2800,162.8400,1698.7500,204.8800,104.3300,12.1100,192.4000,71.6800,1148.1900,110.1900,44.4100,50.9700,200.1300,101.3100,36.3000,342.7700,253.5800,82.4200
06/13/18,190.7000,163.0200,1704.8600,204.1100,106.3100,12.0200,192.4100,71.2900,1144.2300,109.9700,44.1800,51.3500,199.4100,100.8500,36.2200,344.7800,252.8700,81.5100
06/14/18,190.8000,162.7600,1723.8600,205.1200,108.7500,11.8900,196.8100,71.1500,1160.1100,108.0300,43.5800,51.9400,199.3100,101.4200,36.1600,357.7200,255.3300,81.8900
06/15/18,188.8400,163.4800,1715.9700,207.3200,108.8500,11.8800,195.8500,70.2300,1159.2700,107.9000,44.1200,52.1800,199.5300,100.1300,36.3600,358.1700,255.9800,80.6600
06/18/18,188.7400,162.8800,1723.7900,206.2100,107.0600,11.9900,198.3100,69.0600,1183.5800,108.1800,43.5500,52.3700,201.1300,100.8600,36.1600,370.8300,254.8700,80.8200
06/19/18,185.6900,163.3100,1734.7800,207.5300,106.1000,11.8900,197.4900,70.9400,1178.6900,107.5500,43.6000,51.7100,199.6900,100.8600,36.2200,352.5500,253.0200,80.7000
06/20/18,186.5000,161.7700,1750.0800,207.9800,107.1500,11.8700,202.0000,71.4600,1184.0700,107.5400,43.2600,52.0000,201.5400,101.8700,36.4600,362.2200,252.8100,80.4500
06/21/18,185.4600,160.0300,1730.2200,209.9600,105.8900,11.7100,201.5000,71.5200,1169.4400,107.5100,43.0900,53.1500,200.7800,101.1400,36.3000,347.5100,251.8900,79.6900
06/22/18,184.9200,159.6300,1715.6700,211.1000,106.3400,11.6500,201.7400,71.0700,1169.2900,105.7500,43.2500,51.9100,201.4800,100.4100,36.5100,333.6300,254.3700,81.3800
06/25/18,182.1700,156.1600,1663.1500,211.7500,104.4500,11.5000,196.3500,71.1400,1139.2800,104.7900,43.5800,51.2800,194.9800,98.3900,36.3800,333.0100,250.7100,79.7400
06/26/18,184.4300,156.8600,1691.0900,210.0900,104.2600,11.5200,199.0000,70.2500,1132.6200,104.8600,43.3300,51.1700,196.4600,99.0800,36.3800,342.0000,249.7700,80.6400
06/27/18,184.1600,155.3400,1660.5100,210.0300,103.9600,11.4200,195.8400,68.6400,1116.9400,103.2400,43.0700,50.3700,193.1800,97.5400,36.2100,344.5000,248.1700,81.7100
06/28/18,185.5000,164.5000,1701.4500,208.7100,104.7700,11.2800,196.2300,70.3300,1126.7800,104.9300,43.4700,50.7000,197.1000,98.6300,36.3600,349.9300,244.9000,81.9700
06/29/18,185.1100,163.5900,1699.8000,208.9800,104.8100,11.0700,194.3200,70.8400,1129.1900,104.2000,43.8600,50.8800,196.5200,98.6100,36.2800,342.9500,245.3400,82.7300
07/02/18,187.1800,163.2300,1713.7800,207.9900,105.3300,11.1000,197.3600,71.2800,1142.1100,105.0800,43.7500,51.5400,197.6700,100.0100,36.3300,335.0700,247.4800,81.7600
07/03/18,183.9200,163.3400,1693.9600,207.1200,104.0400,10.9900,192.7300,71.3300,1116.2800,103.6100,43.9900,51.5200,196.2900,99.0500,36.3500,310.8600,246.9800,82.2400
07/05/18,185.4000,164.8000,1699.7300,209.1400,105.3400,11.0500,198.4500,72.8100,1141.2900,103.7200,44.6600,51.8600,198.8700,99.7600,36.8700,309.1600,250.5000,82.3100
07/06/18,187.9700,164.5100,1710.6300,209.6200,104.7800,11.0600,203.2300,75.2100,1155.0800,104.0600,44.6400,52.7400,199.5200,101.1600,37.1100,308.9000,250.7600,82.3300
07/09/18,190.5800,166.1300,1739.0200,210.9400,106.0200,11.2000,204.7400,76.6400,1167.2800,107.2800,44.4000,53.2600,200.9300,101.8500,37.1600,318.5100,253.6700,82.9000
07/10/18,190.3500,166.4600,1743.0700,211.7000,106.0300,11.2500,203.5400,76.7500,1167.1400,106.6200,44.9700,53.0000,201.5200,102.1200,37.4300,322.4700,255.5400,83.6600
07/11/18,187.8800,166.3100,1755.0000,210.9500,108.0400,11.0700,202.5400,76.0200,1171.4600,106.3900,44.7900,52.5300,203.8400,101.9800,37.2100,318.9600,254.5900,82.5900
07/12/18,191.0300,168.0300,1796.6200,214.0200,108.2500,11.0500,206.9200,77.6000,1201.2600,106.8500,44.6700,52.7700,207.7800,104.1900,37.5200,316.7100,256.0500,82.6900
07/13/18,191.3300,168.0900,1813.0300,216.5400,110.0000,10.9800,207.3200,77.3800,1204.4200,106.3600,44.7400,53.0900,205.9100,105.4300,37.5300,318.8700,258.7000,83.3100
07/16/18,190.9100,167.6400,1822.4900,214.8500,110.2000,10.8500,207.2300,77.2600,1196.5100,110.5800,44.7300,53.0800,204.0800,104.9100,37.3800,310.1000,256.9800,82.4900
07/17/18,191.4500,168.0700,1843.9300,215.0000,110.3000,10.8600,209.9900,77.2000,1213.0800,110.5000,45.2500,53.2200,206.3700,105.9500,37.6500,322.6900,250.2900,82.3100
07/18/18,190.4000,166.3800,1842.9200,214.9700,110.6900,10.8700,209.3600,77.1200,1212.9100,111.5300,45.1200,53.9000,208.3600,105.1200,37.6600,323.8500,255.4200,82.2200
07/19/18,191.8800,166.8900,1812.9700,217.5400,112.1300,10.8200,208.0900,77.0500,1199.1000,109.8900,45.1100,53.7800,206.0600,104.4000,37.3600,320.2300,252.9300,82.0100
07/20/18,191.4400,166.5200,1813.7000,218.6900,111.4800,10.5600,209.9400,77.3700,1197.8800,111.2800,45.2800,53.4300,206.7100,106.2700,37.3300,313.5800,252.7000,81.4000
07/23/18,191.6100,165.9600,1802.0000,218.8400,111.0900,10.4700,210.9100,77.3800,1211.0000,113.3500,44.9500,53.5600,207.8400,107.9700,37.2100,303.2000,252.7400,81.4000
07/24/18,193.0000,165.1700,1829.2400,218.5800,110.7000,10.5700,214.6700,77.6500,1258.1500,114.1500,45.2600,51.9100,209.5800,107.6600,37.7000,297.4300,253.7600,83.0100
